componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho,M
FPC 1,158,177,167,train,20,False,0.6683699184298618,0.5528623229038476,-0.39209606339003167,0.5811931538363208,0.43931619754763235,0.3818304427684998,1.0,2.829302971288562,M=3
FPC 1,159,178,168,train,20,False,0.6645105305843643,0.5460427801259644,-0.23799919628155597,0.6127451517367016,0.4311763061392307,0.37851120519331255,1.0,2.8214007502794267,M=3
FPC 1,160,179,169,train,20,False,0.6671553969435509,0.5511066395741728,-0.24316865086630246,0.6139035941200558,0.4511761167095378,0.3806688327310527,1.0,2.8222362365573646,M=3
FPC 1,161,180,170,train,20,False,0.6411197104465811,0.5307498338938916,-0.22202618275938946,0.5950275453072195,0.4530544922029394,0.3656923359852059,1.0,2.8174616219848394,M=3
FPC 1,162,181,171,train,20,False,0.6320767885760096,0.5231011509414836,-0.1875598534567151,0.5950867573494941,0.4288064466235495,0.35966670809672363,1.0,2.812964366897941,M=3
FPC 1,163,182,172,train,20,False,0.632225517862933,0.5238508285290948,-0.17988200794818754,0.5971603018409247,0.4287219340626945,0.35982962709536276,1.0,2.811974226459861,M=3
FPC 1,164,183,173,train,20,False,0.6088859908597795,0.4891252569583595,-0.15784782601717473,0.5805617739288105,0.4307042116615373,0.34462582713039847,1.0,2.8110213237255812,M=3
FPC 1,165,184,174,train,20,False,0.5853974043845072,0.46568705070909655,-0.026886471610670704,0.5926902372248087,0.41903264781868355,0.330450541198726,1.0,2.803862597867847,M=3
FPC 1,166,185,175,train,20,False,0.5842226779311475,0.46384553119952676,0.0037531986226969627,0.6005278298724755,0.42570748960975235,0.3298769217586618,1.0,2.8066915430873633,M=3
FPC 1,167,186,176,train,20,False,0.5864708330665174,0.4726393308747303,0.041433804575154665,0.6145731195602521,0.42906423496065677,0.3314160407609957,1.0,2.80772250533104,M=3
FPC 1,168,187,177,train,20,False,0.55746821830601,0.435315334901856,0.16056333800043165,0.6242583266272813,0.4355599505364684,0.3145811615623792,1.0,2.8108780165761713,M=3
FPC 1,169,188,178,train,20,False,0.5950296824903519,0.4771743587723229,0.061697851568238815,0.6302392877043961,0.4421121795864133,0.33600979615671106,1.0,2.8118065048754217,M=3
FPC 1,170,189,179,train,20,False,0.6088292200252947,0.49169197772780376,0.09720766663618163,0.6574152193336524,0.4462992794433149,0.3443401710865431,1.0,2.8138122457265853,M=3
FPC 1,171,190,180,train,20,False,0.6526698992049934,0.5337127230470454,-0.06647373237460141,0.6484204444518573,0.46864700551519484,0.3709262079316888,1.0,2.817718652561307,M=3
FPC 1,172,191,181,train,20,False,0.6589316383131868,0.5480520704910794,-0.03462225942123065,0.6646417968302871,0.463543490849188,0.3753934257624862,1.0,2.8141892460733655,M=3
FPC 1,173,192,182,train,20,False,0.67413586353588,0.5635376636839939,-0.08314071686748403,0.6645737579846447,0.47328130658893514,0.3852534466320677,1.0,2.817506836801768,M=3
FPC 1,174,193,183,train,20,False,0.6963022291374771,0.5840787624728321,-0.09236704688541475,0.6835207255333501,0.4717818382085861,0.3996396709479706,1.0,2.817500424087048,M=3
FPC 1,175,194,184,train,20,False,0.6926051095803466,0.5695720132410003,-0.08512012225550625,0.6821580052175875,0.48277904668258015,0.3972860504838312,1.0,2.8243088458478454,M=3
FPC 1,176,195,185,train,20,False,0.6930598922376889,0.5701226720439676,-0.1155169133306917,0.6732415084196959,0.4831377891948679,0.39791235909933853,1.0,2.82347571335733,M=3
FPC 1,177,196,186,train,20,False,0.6597946293278723,0.5441567656602025,-0.7286987670209588,0.5148578186491403,0.47132025437001246,0.3782471007341072,1.0,2.832120906338096,M=3
FPC 1,178,197,187,train,20,False,0.5677720549849515,0.472316686229285,-0.260581080777627,0.518832076497701,0.33746786627138303,0.3309359478420591,1.0,2.818959183245897,M=3
FPC 1,179,198,188,train,20,False,0.6206226807098089,0.5149978193950299,-0.13678594371302566,0.5972092046116962,0.33918129535654895,0.35994583031512356,1.0,2.817559846639633,M=3
FPC 1,180,199,189,train,20,False,0.6294178598847142,0.525843347444211,0.13565407232250948,0.6945978972306951,0.4020847484799788,0.36517894617550584,1.0,2.8219786989688873,M=3
FPC 1,181,200,190,train,20,False,0.6136274171292678,0.4987158369392722,0.2624386919422479,0.7330673724683046,0.4820687000652552,0.3547929490664762,1.0,2.8329263289272784,M=3
FPC 1,182,201,191,train,20,False,0.6334453751238621,0.5136798802676346,0.3974356772166414,0.8372316930628444,0.5133092766557542,0.3653497803507575,1.0,2.836053449809551,M=3
FPC 1,183,202,192,train,20,False,0.6333442272227671,0.5131789720816686,0.47224338906075924,0.8944605125455573,0.5991256780212673,0.36544674740173766,1.0,2.8517627740651372,M=3
FPC 1,184,203,193,train,20,False,0.6393500879589322,0.5295463426290099,0.5140576956892691,0.9409890554907906,0.64308078679801,0.36943115861890685,1.0,2.8631333185732366,M=3
FPC 1,185,204,194,train,20,False,0.6546584097046056,0.5477003867074317,0.5391509109304449,0.989403817792467,0.678046388041031,0.37871091921502353,1.0,2.8757669699937103,M=3
FPC 1,186,205,195,train,20,False,0.6560776193592138,0.5501533769652822,0.5132224222363881,0.9647796574631142,0.7175140621707711,0.38045566119039187,1.0,2.8902968261018396,M=3
FPC 1,187,206,196,train,20,False,0.655758005502856,0.5492355309406808,0.4767381697223113,0.9300842080809398,0.7011655375477405,0.3799271806212141,1.0,2.8907521798089144,M=3
FPC 1,188,207,197,train,20,False,0.7009660262921611,0.6011675770906553,0.39491290395086176,0.92454109775262,0.6778903692221865,0.40878833999650366,1.0,2.890610416419804,M=3
FPC 1,189,208,198,train,20,False,0.6691916938529414,0.5578387269815972,0.4756106754230638,0.9481167479580379,0.6749012007437816,0.38711145734008484,1.0,2.887739724032581,M=3
FPC 1,190,209,199,train,20,False,0.6519786875707935,0.5341929533672272,0.4997310343712724,0.9457357706041131,0.6931607966098786,0.37561852495465864,1.0,2.8849401943013073,M=3
FPC 1,191,210,200,train,20,False,0.6486733698350922,0.5321611754272801,0.4932580224192228,0.9349121965344696,0.6939298684351333,0.37343839698243814,1.0,2.876586882509291,M=3
FPC 1,192,211,201,train,20,False,0.6468786152590646,0.5292601915651423,0.45441890312677635,0.8985274190333821,0.6838179231272433,0.3717201452997918,1.0,2.8813064965233206,M=3
FPC 1,193,212,202,train,20,False,0.6230563680073735,0.49996297630503345,0.4922344835399537,0.8970857017161015,0.6597037093824275,0.3567339151872897,1.0,2.883781302757561,M=3
FPC 1,194,213,203,train,20,False,0.6394756131664406,0.509889947909554,0.47245566555467655,0.9033014403318179,0.6580098029602631,0.36533792244392266,1.0,2.886837078072131,M=3
FPC 1,195,214,204,train,20,False,0.6730601302920292,0.5552684313958405,0.36494514025986113,0.8665356620624309,0.6605392556591333,0.3865019120865309,1.0,2.888314800076187,M=3
FPC 1,196,215,205,train,20,False,0.6708390678134913,0.55255787343987,0.28385876356541917,0.8133120433091228,0.6349548314872745,0.3851020732169045,1.0,2.8867760515585545,M=3
FPC 1,197,216,206,train,20,False,0.6650747710082908,0.5453603090638596,0.28446553102389893,0.8066653291265323,0.610345857016941,0.38086006466124495,1.0,2.874765982888639,M=3
FPC 1,198,217,207,train,20,False,0.6649914285898233,0.5444098039607486,0.2767289902615473,0.8022388982828881,0.6051397029281662,0.3808454029420831,1.0,2.8766758516058326,M=3
FPC 1,199,218,208,train,20,False,0.6141292964571542,0.4975088529815584,0.3797980082189102,0.8000763528085758,0.6017535924518428,0.3504510365580595,1.0,2.8781297728046775,M=3
FPC 1,200,219,209,train,20,False,0.6034099991257644,0.483888760866433,0.3676850423920748,0.7785454524732848,0.6016048347294334,0.34407164535462564,1.0,2.8721590783074498,M=3
FPC 1,201,220,210,train,20,False,0.613698241132388,0.5047914275409111,0.3594311560654837,0.7867018476591868,0.5848519069295257,0.35095568134435845,1.0,2.86418807182461,M=3
FPC 1,202,221,211,train,20,False,0.5780536351247897,0.4719791773366212,0.38693556328022516,0.7574487828366993,0.5913888114205329,0.3310642798312894,1.0,2.857114939577878,M=3
FPC 1,203,222,212,train,20,False,0.5809160806224729,0.48010450113808345,0.36317668592888197,0.7468650187245985,0.5621257135270766,0.3328729644698819,1.0,2.843911329098046,M=3
FPC 1,204,223,213,train,20,False,0.5953560291692398,0.4955109525241056,0.21396427566258003,0.6889596874544145,0.5465957863185876,0.3420611400889379,1.0,2.837466860152781,M=3
FPC 1,205,224,214,train,20,False,0.5774071637746241,0.47556465743026877,-0.05515485085699834,0.576716351733826,0.4992892173219234,0.3319219694218321,1.0,2.825865131132304,M=3
FPC 1,206,225,215,train,20,False,0.5708321116510103,0.46085231719123004,-0.1575335644301712,0.5443519673967523,0.40350856305573146,0.32673596339068955,1.0,2.808198320716619,M=3
FPC 1,207,226,216,train,20,False,0.6142418756955437,0.5017787603268868,-0.17237772287642938,0.5820279484320979,0.3777864834710329,0.3519194480959862,1.0,2.80077827990055,M=3
FPC 1,208,227,217,train,20,False,0.564890770392509,0.4593186174144307,0.005465490630774061,0.5811560290885014,0.37645671929099955,0.3262428792417528,1.0,2.8205553983151908,M=3
FPC 1,209,228,218,train,20,False,0.5654717345303267,0.46255480368696666,-0.013994165579220397,0.5761444339862073,0.37593000460685416,0.3265956181046897,1.0,2.820728846788406,M=3
FPC 1,210,229,219,train,20,False,0.6526946919056971,0.5242389778474881,-0.06654891278547281,0.6484222210699124,0.37231680138414003,0.3715144873005949,0.95,2.819024582356214,M=3
FPC 1,211,230,220,train,20,False,0.6102619492853867,0.4758503357757669,0.08729680348647684,0.6553747476493225,0.43368090563317824,0.34599240871559384,0.95,2.8281709180772308,M=3
FPC 1,212,231,221,train,20,False,0.6180426105278575,0.4859568396146764,-0.06751367188303692,0.6137194578155548,0.43985443042924866,0.35188821116303387,0.95,2.8304390385746956,M=3
FPC 1,213,232,222,train,20,False,0.6480601515929986,0.5197896668527255,-0.07732572958160255,0.6405897707126537,0.4063002365335551,0.37038755215484337,0.95,2.8235172906517985,M=3
FPC 1,214,233,223,train,20,False,0.6188571338747032,0.5002825248226338,0.13029843027043886,0.6808375057774689,0.42883284415743184,0.35395722219746456,0.95,2.8259845791757106,M=3
FPC 1,215,234,224,train,20,False,0.5926424401463997,0.47818056158256395,0.21167637464011635,0.6848235318239174,0.4718818219106857,0.3397797963077144,0.95,2.826264209151268,M=3
FPC 1,216,235,225,train,20,False,0.5948283597404824,0.48055231201106985,0.2014051810362093,0.6829149489426447,0.4746351600100157,0.3413174377581844,0.95,2.829305643737316,M=3
FPC 1,217,236,226,train,20,False,0.5903714518312687,0.47388824049050304,0.24805264701890284,0.698505497271087,0.47332153594443377,0.33862096817063486,0.95,2.82837860673666,M=3
FPC 1,218,237,227,train,20,False,0.6194300998108156,0.5134445211872973,0.18303129877198254,0.7031173151614198,0.48438786260756417,0.35666798753086143,0.95,2.830171976312995,M=3
FPC 1,219,238,228,train,20,False,0.6279367793931436,0.5278408308820576,0.1960640772003256,0.7185275110395412,0.48680355112628326,0.3623429482700995,0.95,2.832248994931579,M=3
FPC 1,220,239,229,train,20,False,0.6854835448449274,0.5745162231833252,0.24223665264435001,0.8079201389281206,0.4977963034658833,0.395122096360695,0.95,2.836080327257514,M=3
FPC 1,221,240,230,train,20,False,0.689374707670875,0.5793218997145178,0.23865679322632183,0.8105938501052946,0.5742192005386174,0.39863660274607626,0.95,2.8474902686849237,M=3
FPC 1,222,241,231,train,20,False,0.7060801386882061,0.6010491411757458,0.21790590951582256,0.8191485947902765,0.5740089861619992,0.41034563237847255,0.95,2.8526201413944365,M=3
FPC 1,223,242,232,train,20,False,0.7065269854154956,0.6021151783648651,0.1918239033924689,0.8063321028652608,0.5821042884687563,0.4103928544349518,0.95,2.859742654077709,M=3
FPC 1,224,243,233,train,20,False,0.6887936899416781,0.5693906022622248,0.23946789240871025,0.8103424319956477,0.5762954962973335,0.3975337312130427,0.95,2.865404387004674,M=3
FPC 1,225,244,234,train,20,False,0.7378196510071924,0.6143512047678648,0.20146994242786254,0.8471157984848213,0.5777587839219996,0.4284288799723687,0.95,2.8712875121459365,M=3
FPC 1,226,245,235,train,20,False,0.7874863945972781,0.6706668116968372,0.25396664822611603,0.9354102725291082,0.6084106400383971,0.461751617129429,0.95,2.886638947799802,M=3
FPC 1,227,246,236,train,20,False,0.7672098358576018,0.6521878100965848,0.23739422050919357,0.9013683680365269,0.6770371617578917,0.444778230777791,0.95,2.9394575789198276,M=3
FPC 1,228,247,237,train,20,False,0.7650686600968722,0.6415634373389912,0.19431229206177447,0.8744907912489087,0.6858108562061286,0.44202563023150754,0.95,2.967082421816886,M=3
FPC 1,229,248,238,train,20,False,0.7672469146747163,0.649420808058566,0.12339729836888091,0.8407598143986786,0.6709321106798063,0.4437122117337016,0.95,2.984434180669487,M=3
FPC 1,230,249,239,train,20,False,0.6958250100743204,0.5909165595965777,0.2777787731506467,0.8400460761826302,0.6469550314453832,0.40060738074162955,1.0,3.0005353631451728,M=3
FPC 1,231,250,240,train,20,False,0.6968624611786554,0.5966126587587668,0.27669127906428737,0.8406658721710861,0.6464025573334237,0.4012717635298154,1.0,2.99967537265271,M=3
FPC 1,232,251,241,train,20,False,0.6871620793601415,0.5802502466111337,0.272302958711792,0.8264604549422035,0.6469802734712379,0.3939171180325386,1.0,2.998661421872676,M=3
FPC 1,233,252,242,train,20,False,0.6766262024319177,0.5713965736872878,0.29403619475574716,0.8262201674001096,0.6360145788365053,0.3872951356104101,1.0,3.0007036438956862,M=3
FPC 1,234,253,243,train,20,False,0.6664674171280264,0.5608679370982645,0.3562287607299859,0.8522192388673459,0.6357951451630985,0.38136645826779725,1.0,3.002634971849621,M=3
FPC 1,235,254,244,train,20,False,0.6669261596077092,0.561475342743299,0.35590071010236424,0.8525886360817531,0.6568298786985316,0.3809220273206682,1.0,2.992911132760346,M=3
FPC 1,236,255,245,train,20,False,0.6547555746361823,0.5361888219629557,0.32826389066998296,0.8196303940704328,0.6571377255578045,0.37194489613299914,1.0,2.9937200737372045,M=3
FPC 1,237,256,246,train,20,False,0.6509182431425001,0.52431097537624,0.21794938987043588,0.7551743168107514,0.6345590930104884,0.36900093030985925,1.0,2.9946591231599458,M=3
FPC 1,238,257,247,train,20,False,0.6704953607629122,0.5376062163789668,0.39419330513169926,0.8838263400246078,0.5954766297709719,0.38039720646034414,1.0,2.9931800779327755,M=3
FPC 1,239,258,248,train,20,False,0.7507210330820153,0.591715643203462,0.23673039429034992,0.8816126168612551,0.6645628045598645,0.4238614704966686,0.95,3.0049483313784005,M=3
FPC 1,240,259,249,train,20,False,0.7057520428064996,0.5561491778890907,0.33331589448331744,0.8868094056167377,0.6623981399144625,0.39702161377068407,0.95,3.0068792151287207,M=3
FPC 1,241,260,250,train,20,False,0.7004313840225261,0.5491529917921689,0.41654711104050046,0.9408077736606543,0.6666622952093177,0.39224998236482883,0.95,2.9934449236840015,M=3
FPC 1,242,261,251,train,20,False,0.6955521096868353,0.5443253573497482,0.4310916929290204,0.9461211084613438,0.7051587317020994,0.3892101948317871,0.95,2.9887102482467895,M=3
FPC 1,243,262,252,train,20,False,0.6970843494312545,0.547479513636006,0.45780212227459305,0.9712803955929207,0.7105429427406652,0.3907535819591613,0.95,2.981419003084303,M=3
FPC 1,244,263,253,train,20,False,0.7023090583256998,0.5642268351749369,0.4998851903375736,1.0189001112414484,0.7300751379037094,0.39446351071920177,0.95,2.972410228326917,M=3
FPC 1,245,264,254,train,20,False,0.6589867219422346,0.5314502732140681,0.5882762660874731,1.0536876989077066,0.7623056438494966,0.3693907773486421,0.95,2.9701160873472694,M=3
FPC 1,246,265,255,train,20,False,0.6311934880029052,0.514660658264642,0.5265834127268667,0.9411936139090687,0.7731647175126934,0.35535661446493244,0.95,2.968158535398543,M=3
FPC 1,247,266,256,train,20,False,0.6397058884126646,0.5219589676482387,0.370832148809375,0.8274376611766623,0.6865175407023234,0.36321703574299347,0.95,2.9172402711212637,M=3
FPC 1,248,267,257,train,20,False,0.6642870774268779,0.5596568867988447,0.12149868999318003,0.7271479677782684,0.5930503481764944,0.37858840413997086,0.95,2.8684646092355246,M=3
FPC 1,249,268,258,train,20,False,0.663130767967473,0.5567236330743449,-0.17804050958965667,0.626840810810033,0.5080466720950039,0.37799902673263214,0.95,2.8522704549878837,M=3
FPC 1,250,269,259,train,20,False,0.6627826177811939,0.5559551179204776,-0.3349322470624403,0.5885450282201244,0.4208344384579792,0.37678240421609,0.95,2.8364321021735672,M=3
FPC 1,251,270,260,train,20,False,0.7097654426930908,0.6042874658130286,-0.4090765827070262,0.6134592920123473,0.3890815931776683,0.40678884174525776,0.95,2.830116901472211,M=3
FPC 1,252,271,261,train,20,False,0.7447353063368056,0.6438716837805136,-0.0786812026618704,0.7356878528334337,0.41211838128093087,0.42970092186370434,0.95,2.8316612263768914,M=3
FPC 1,253,272,262,train,20,False,0.748817118960324,0.6478673611671115,-0.13130407780711462,0.7223110943679916,0.5195017550237088,0.43363854790131173,0.95,2.84832838755101,M=3
FPC 1,254,273,263,train,20,False,0.7695993028989964,0.6688381930014904,-0.1418837459936837,0.738910635234172,0.5086601591632943,0.4486011330019545,0.95,2.846027773357928,M=3
FPC 1,255,274,264,train,20,False,0.8193960799144663,0.7112226853684912,-0.23142295745285169,0.7575799223373002,0.519994311076001,0.48173387654537764,0.95,2.8483184606954457,M=3
FPC 1,256,275,265,train,20,False,0.8369478892355272,0.7462276997328164,-0.12139082296718362,0.8108828530963966,0.5347452876529681,0.49621277594662827,0.95,2.8520211252942684,M=3
FPC 1,257,276,266,train,20,False,0.8420047717071896,0.7627335496246411,-0.00823613397561429,0.8603429832514927,0.5781777799264987,0.5006311611549659,0.95,2.862410037852824,M=3
FPC 1,258,277,267,train,20,False,0.8050041690985389,0.7106311175300918,0.00026661305956310333,0.8260269729631581,0.6177653309321809,0.4715092836399239,0.95,2.8717034104838968,M=3
FPC 1,259,278,268,train,20,False,0.7298687155208486,0.6552148581636497,0.21168695336165377,0.843399985199394,0.6045308984115878,0.4270982437930842,1.0,2.866183340512216,M=3
FPC 1,260,279,269,train,20,False,0.7192474949368464,0.6323224795583166,0.2543373997367737,0.8545655375008144,0.61909206891623,0.41838005012213364,1.0,2.868264516405761,M=3
FPC 1,261,280,270,train,20,False,0.7768238904241919,0.6787048251351415,0.23237222281859127,0.9096732625073025,0.6259992958456841,0.45356821170867506,1.0,2.876176250763238,M=3
FPC 1,262,281,271,train,20,True,0.7637295612812327,0.6542774421626218,0.28840930641226625,0.9288865372107681,0.672478540522855,0.44382727420630436,1.0,2.9020902023091915,M=3
FPC 1,263,282,272,train,20,True,0.8328377456483518,0.7123293362136442,0.27948105962829817,1.0066439702008456,0.6865980014959537,0.48778932000397346,0.95,2.9099881889298564,M=3
FPC 1,264,283,273,train,20,True,0.8418299619329777,0.7265820023283837,0.3006398758219392,1.0327902826535587,0.7437899948476528,0.49310540708062245,0.95,2.9647532874345783,M=3
FPC 1,265,284,274,train,20,True,0.8349087500039891,0.7133945687156029,0.1636855587985433,0.9366825117995868,0.7662019741635193,0.48923051458173833,0.95,3.012931922599674,M=3
FPC 1,266,285,275,train,20,True,0.8259193256781431,0.7041504379855468,0.18330113790323677,0.937658835690908,0.7116399153142556,0.48223606983936695,0.95,3.012568636760116,M=3
FPC 1,267,286,276,train,20,True,0.8419164740757722,0.7181342856116076,0.046724970179402026,0.8847042149065534,0.7116551480895312,0.4918987464026968,0.95,3.029344274289907,M=3
FPC 1,268,287,277,train,20,True,0.9741130387516936,0.7946994029656906,0.12791239917260655,1.0702062870855575,0.6798016300139648,0.5600393459181918,0.9,3.075405204407871,M=3
FPC 1,269,288,278,train,20,True,0.9989291689161711,0.833908092200031,0.12051813546791901,1.092847210128392,0.7344757985770499,0.572168004682353,0.9,3.235470613203943,M=3
FPC 1,270,289,279,train,20,True,0.9998020490928485,0.8366348543752247,0.056269842424863104,1.0559134044445404,0.7332318480693506,0.5736147295075802,0.9,3.3527596765384082,M=3
FPC 1,271,290,280,train,20,True,0.966427280516476,0.7843697330312379,0.10511977293114305,1.0481535801307535,0.7026550898567464,0.5436175025930059,0.9,3.4128285862877967,M=3
FPC 1,272,291,281,test,20,True,0.9570277801908175,0.7747773900733191,0.1358794491014429,1.0562715315277842,0.6986218458230489,0.5351009113205074,0.9,3.42796924352646,M=3
FPC 1,273,292,282,test,20,True,0.9528662191467523,0.7694774413936165,0.08858044374036089,1.0240259364504074,0.7070858684815858,0.5283144904776242,0.9,3.452258962281049,M=3
FPC 1,274,293,283,test,20,True,0.9336354710704583,0.7437357006109062,-0.3107271596545762,0.8366800069136354,0.6811035930507029,0.5092128264852447,0.9,3.493552156239749,M=3
FPC 1,275,294,284,test,20,True,0.9408701015343401,0.748559989749449,-0.37369991818201087,0.8236106032589813,0.5317091357617086,0.5117541582720448,0.85,3.5262073279917248,M=3
FPC 1,276,295,285,test,20,True,0.9332060552495028,0.7376091382221305,-0.39074175110706677,0.8118812264873646,0.5144442705863409,0.5116532674764934,0.85,3.6139925094693908,M=3
FPC 1,277,296,286,test,20,True,0.9324505326042882,0.7358682679287678,-0.26546118504516936,0.8504319821748648,0.504345425192922,0.512104239873671,0.85,3.6156349754333506,M=3
FPC 1,278,297,287,test,20,True,0.9380684264182186,0.755821695107732,-0.04572388255273352,0.9411616072294794,0.5407526638924725,0.5180829060917097,0.85,3.61067894473672,M=3
FPC 1,279,298,288,test,20,True,0.9338377884617909,0.7454820284443585,0.1991882635771488,1.070642370865909,0.6229358217027299,0.5141764378332019,0.85,3.602370594367385,M=3
FPC 1,280,299,289,test,20,True,0.949233674967341,0.7785688764511363,0.22123466590137253,1.103590691395671,0.7303385045192825,0.529181876189625,0.85,3.5912711779773248,M=3
FPC 1,281,300,290,test,20,False,0.9155741742096734,0.750282850713946,0.29793854326351177,1.121099518031515,0.7592497763876163,0.5053616727390923,0.85,3.586522335782648,M=3
FPC 1,282,301,291,test,20,False,0.9257885818172713,0.7736554762052824,0.2820739975052532,1.1210117786854308,0.7710174112045836,0.5139951032925889,0.85,3.5702656970918176,M=3
FPC 1,283,302,292,test,20,False,0.8637063578922628,0.714545806044514,0.4009193378594008,1.144884467302952,0.770950879377254,0.470094067814825,0.9,3.5709950241446498,M=3
FPC 1,284,303,293,test,20,False,0.8512354888772684,0.6884639855183046,0.43871725069996526,1.1657275798990978,0.7879703177238598,0.461432341762964,0.9,3.5214245497062806,M=3
FPC 1,285,304,294,test,20,False,0.9083166155212111,0.7455779607552416,0.3600968455977651,1.164979626874401,0.8023969914166958,0.5007760097125734,0.85,3.4756684165820486,M=3
FPC 1,286,305,295,test,20,False,0.902073482287786,0.7365304040118359,0.3688910159695309,1.1650053839212564,0.8027782742405983,0.49513268486952616,0.85,3.4801403479278092,M=3
FPC 1,287,306,296,test,20,False,0.8694245939669899,0.6918006139315882,0.4007522288334936,1.1523035632493879,0.8028222443647767,0.4690281963314192,0.85,3.47918651804328,M=3
FPC 1,288,307,297,test,20,False,0.7795586735037511,0.6538871763266186,0.3979200271810469,1.030765595988243,0.7896550899167254,0.4342343885089358,0.85,3.4410630032420166,M=3
FPC 1,289,308,298,test,20,False,0.7828418110619345,0.6563506772675982,0.35426506482294406,0.9995052251711242,0.7601522394496933,0.4429311374490725,0.85,3.3489460279047494,M=3
FPC 1,290,309,299,test,20,False,0.779320765245058,0.6441213199659359,0.3291683456010117,0.9762199350054468,0.7495385192666334,0.4433199204871835,0.85,3.3239576747268442,M=3
FPC 1,291,310,300,test,20,False,0.8239562463184629,0.6989128484647253,0.29235282069779944,1.0049257111164913,0.7332904100531078,0.47367300059160405,0.85,3.286742660328746,M=3
FPC 1,292,311,301,test,20,False,0.8353151961261479,0.7088737437342303,0.3217160787031612,1.0405975964385525,0.7527365041557345,0.4788925429807954,0.85,3.330525930784643,M=3
FPC 1,293,312,302,test,20,False,0.8210533193843269,0.6797585665257924,0.3354259378877683,1.033327208776274,0.7727126253559553,0.470105828991612,0.85,3.3753967033699164,M=3
FPC 1,294,313,303,test,20,False,0.8166332650022471,0.6691498075497293,0.3323702147821833,1.025409678071726,0.767410409547929,0.46720297118286547,0.85,3.3633170926943428,M=3
FPC 1,295,314,304,test,20,False,0.7720075654262748,0.6381615833732222,0.3405318311303388,0.9753552696102847,0.7606573928048165,0.4408521246548209,0.9,3.3471080068498855,M=3
FPC 1,296,315,305,test,20,False,0.762304437295926,0.6121466907759012,0.357449488430406,0.9756925935142423,0.7333232460163049,0.42679971541569184,0.9,3.2844839690998198,M=3
FPC 1,297,316,306,test,20,False,0.7575511669694245,0.5965224414633187,0.34964555969543487,0.963773795801738,0.733775424526483,0.42241019785428646,0.9,3.285801730491221,M=3
FPC 1,298,317,307,test,20,False,0.7605955115287155,0.6010685719556264,0.32053416387284817,0.9466907703050645,0.723819792840571,0.4250637830022592,0.9,3.288716744743288,M=3
FPC 1,299,318,308,test,20,False,0.7593211496673483,0.5970172855621293,0.2284223360310108,0.886898398111901,0.7106320164555148,0.42394325597224025,0.9,3.2900430631265047,M=3
FPC 1,300,319,309,test,20,False,0.7706911426246706,0.6070258504879309,0.13993297307091535,0.8526139147029103,0.6678504837634132,0.4311549274323772,0.9,3.2944893271848565,M=3
FPC 1,301,320,310,test,20,False,0.7515949577810516,0.5816601241425804,0.24213611397689305,0.8857811807163646,0.6391514562632582,0.41723902651839423,0.9,3.300171685181559,M=3
FPC 1,302,321,311,test,20,False,0.7987372088248723,0.6181626258061093,0.14028012458755867,0.8838196034313682,0.6669285975155825,0.4473712473845275,0.9,3.292974546588958,M=3
FPC 1,303,322,312,test,20,False,0.795579897443755,0.6079551339447805,0.09160128930525124,0.8564139714297568,0.6658264864496573,0.44401584134190336,0.9,3.2959688401222236,M=3
FPC 1,304,323,313,test,20,False,0.7950305509515089,0.6039523537011484,0.04789260442382093,0.835947581878529,0.6430536865730059,0.4438341734578377,0.9,3.3003075464814904,M=3
FPC 1,305,324,314,test,20,False,0.7280903556220846,0.5441330831391138,0.29265207194911447,0.8881921548505756,0.6257500513971084,0.4016934874952556,0.95,3.300262652635575,M=3
FPC 1,306,325,315,test,20,False,0.7530044315587807,0.5680053971441186,0.4521733582380969,1.0437924591853531,0.6680921815396987,0.4199046702967169,0.95,3.287103383652866,M=3
FPC 1,307,326,316,test,20,False,0.7551749491836531,0.5742584792788572,0.5648268969761379,1.1745046754656168,0.7724495275130829,0.42193572232439563,0.95,3.276315806508065,M=3
FPC 1,308,327,317,test,20,False,0.7021647639660527,0.5438751074346403,0.6069686740009523,1.1491154027605557,0.8595657503529754,0.39541691587616523,1.0,3.271542435586453,M=3
FPC 1,309,328,318,test,20,False,0.6652587112369872,0.5083709606612612,0.6222994001122228,1.110592995845369,0.8441110210437452,0.3767097705730682,1.0,3.203822891414166,M=3
FPC 1,310,329,319,test,20,False,0.6657803697270357,0.5110535188523063,0.637151199945952,1.1339824616997352,0.8256732641801812,0.37327475110355096,1.0,3.1116055785864596,M=3
FPC 1,311,330,320,test,20,False,0.6256219885216351,0.48282911563517966,0.636607529097502,1.0647857716825562,0.8420268243128296,0.3526489215998404,1.0,3.087240536361933,M=3
FPC 1,312,331,321,test,20,False,0.6040196761241178,0.4680347509978187,0.603101433925108,0.9836702085551661,0.7930731644856195,0.34573396496970416,1.0,3.0219456982612622,M=3
FPC 1,313,332,322,test,20,False,0.7565201206391762,0.564322713341036,0.3142314697255727,0.9372811971422123,0.7401682957992327,0.41740369691382184,0.95,2.937046694010497,M=3
FPC 1,314,333,323,test,20,False,0.7701767452138761,0.5869291529851599,0.28252878801475745,0.9328812380623464,0.7040521524606862,0.4274985135841126,0.95,2.913834267668427,M=3
