t,b_t,b_t_norm,nivel_curva,nivel_sin_tend,bloque
349,2.6165413533834583,0.8721804511278194,3.3043898788861177,0.6878485255026594,test
350,2.6240601503759398,0.87468671679198,4.014535291995099,1.390475141619159,test
351,2.631578947368421,0.8771929824561403,3.6181023430803134,0.9865233957118926,test
352,2.6390977443609023,0.8796992481203008,3.0013063926931376,0.3622086483322353,test
353,2.6466165413533833,0.8822055137844611,2.400377949157011,-0.24623859219637234,test
354,2.654135338345865,0.8847117794486216,2.271923872669629,-0.38221146567623565,test
355,2.661654135338346,0.8872180451127819,2.0437480236756076,-0.6179061116627382,test
356,2.6691729323308273,0.8897243107769425,1.6852340915613326,-0.9839388407694947,test
357,2.6766917293233083,0.8922305764411028,1.9141496480278726,-0.7625420812954358,test
358,2.6842105263157894,0.8947368421052632,1.3235703366075395,-1.3606401897082498,test
359,2.6917293233082704,0.8972431077694235,1.5665379349186992,-1.1251913883895712,test
360,2.699248120300752,0.899749373433584,2.4484813379775288,-0.25076678232322314,test
361,2.706766917293233,0.9022556390977443,2.4211694973881004,-0.28559741990513254,test
362,2.7142857142857144,0.9047619047619048,2.659492294075442,-0.05479342021027245,test
363,2.7218045112781954,0.9072681704260651,1.7805833914970637,-0.9412211197811318,test
364,2.7293233082706765,0.9097744360902255,3.1525541148649245,0.42323080659424805,test
365,2.7368421052631575,0.9122807017543858,3.1078618760970733,0.3710197708339158,test
366,2.744360902255639,0.9147869674185464,3.306470801423208,0.5621098991675688,test
367,2.75187969924812,0.9172932330827067,3.9962626676958104,1.2443829684476904,test
368,2.7593984962406015,0.9197994987468672,4.628091005277251,1.8686925090366495,test
369,2.7669172932330826,0.9223057644110275,5.036895071522959,2.269977778289876,test
370,2.774436090225564,0.924812030075188,4.187375459272033,1.412939369046469,test
371,2.781954887218045,0.9273182957393483,3.8733707115472837,1.0914158243292387,test
372,2.7894736842105265,0.9298245614035089,4.604230175441452,1.8147564912309253,test
373,2.7969924812030076,0.9323308270676692,2.9849673754549606,0.18797489425195302,test
374,2.8045112781954886,0.9348370927318296,2.7304448086445103,-0.07406646955097829,test
375,2.8120300751879697,0.9373433583959899,3.621891258976823,0.8098611837888532,test
376,2.819548872180451,0.9398496240601504,4.056529603845876,1.2369807316654247,test
377,2.827067669172932,0.9423558897243107,3.454103820473963,0.6270361513010307,test
378,2.8345864661654137,0.9448621553884712,3.1288201849735193,0.29423371880810567,test
379,2.8421052631578947,0.9473684210526315,2.380316645391082,-0.4617886177668127,test
380,2.8496240601503757,0.9498746867167919,3.6931386007110154,0.8435145405606397,test
381,2.8571428571428568,0.9523809523809522,3.751428163240042,0.8942853060971854,test
382,2.8646616541353382,0.9548872180451128,4.749790736295275,1.8851290821599371,test
383,2.8721804511278193,0.9573934837092731,4.003668111619485,1.1314876604916662,test
384,2.8796992481203008,0.9598997493734336,3.7195824980310346,0.8398832499107338,test
385,2.887218045112782,0.9624060150375939,2.8659108187482203,-0.021307226364561505,test
386,2.8947368421052633,0.9649122807017544,2.6120637400663607,-0.2826731020389026,test
387,2.9022556390977443,0.9674185463659147,2.2658804789236404,-0.6363751601741039,test
388,2.909774436090226,0.9699248120300753,1.7621447745792622,-1.1476296615109636,test
389,2.917293233082707,0.9724310776942356,1.116640700903493,-1.8006525321792137,test
390,2.924812030075188,0.974937343358396,2.0538944535981245,-0.8709175764770634,test
391,2.932330827067669,0.9774436090225563,2.9743152806856235,0.041984453617954554,test
392,2.9398496240601504,0.9799498746867168,3.994693267871118,1.0548436438109676,test
393,2.9473684210526314,0.9824561403508771,3.338981340594063,0.39161291954143174,test
394,2.954887218045113,0.9849624060150376,2.827571485937107,-0.12731573210800606,test
395,2.962406015037594,0.9874686716791979,2.4215013778686814,-0.5409046371689126,test
396,2.969924812030075,0.9899749373433583,2.0724241076044425,-0.8975007044256325,test
397,2.977443609022556,0.9924812030075186,1.8279663319133321,-1.1494772771092239,test
398,2.9849624060150375,0.9949874686716792,2.5562809295996582,-0.42868147641537924,test
399,2.9924812030075185,0.9974937343358395,2.8880343889846993,-0.10444681402281919,test
400,3.0,1.0,2.1906902351385553,-0.8093097648614447,test
