t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,cobertura_puntual,ancho_medio,M
245,264,254,train,20,False,3.196911801503359,1.787990995923458,0.644113463998739,0.852,6.023585766995073,M=2
246,265,255,train,20,False,3.440824794269209,1.854946035406208,0.6321395715395244,0.8786666666666667,6.220758591216465,M=2
247,266,256,train,20,False,3.963715050671462,1.9909080969927924,0.6570872576933625,0.8566666666666667,6.217361707490069,M=2
248,267,257,train,20,False,3.7312805791129238,1.9316522924980375,0.667444828702293,0.8733333333333333,6.316038857752754,M=2
249,268,258,train,20,False,3.6093475047005645,1.8998282829510051,0.6608772325413262,0.8873333333333333,6.283930062516396,M=2
250,269,259,train,20,False,3.6052085757043373,1.8987386802043975,0.6618980687215551,0.8873333333333333,6.270452915832844,M=2
251,270,260,train,20,False,3.6528317551846348,1.911238277971806,0.6708435714190505,0.8873333333333333,6.259511475224966,M=2
252,271,261,train,20,False,3.566299378207107,1.8884648204843815,0.6902777958323885,0.8793333333333333,6.255540611350588,M=2
253,272,262,train,20,False,3.8716546422706086,1.9676520633157195,0.7321466536487846,0.8793333333333333,6.347006091041271,M=2
254,273,263,train,20,False,3.53044125255017,1.8789468466537764,0.768186392882105,0.89,6.398936866548433,M=2
255,274,264,train,20,False,3.371342987885285,1.8361217246918258,0.6988900416485839,0.9093333333333333,6.422556396753663,M=2
256,275,265,train,20,False,3.384739948413992,1.8397662754855553,0.697824330393152,0.9093333333333333,6.36503109403396,M=2
257,276,266,train,20,False,3.491184666573318,1.8684712110635577,0.7290923240679478,0.9046666666666666,6.231525056625699,M=2
258,277,267,train,20,False,3.366815481103847,1.8348884110767736,0.7389980261399965,0.9246666666666666,6.224003896642225,M=2
259,278,268,train,20,False,3.756828451665508,1.9382539698567647,0.780533652544547,0.9046666666666666,6.19340915329379,M=2
260,279,269,train,20,False,3.763230508413362,1.9399047678722174,0.7595815694073917,0.9046666666666666,6.228359928607156,M=2
261,280,270,train,20,False,4.576264000516295,2.139220418871392,0.8080872155277904,0.8986666666666666,6.316773737841526,M=2
262,281,271,train,20,True,4.6677110158493536,2.1604886058133594,0.7879406039838109,0.8986666666666666,6.312881847932104,M=2
263,282,272,train,20,True,4.85016918945257,2.202309966705997,0.7873472091492036,0.886,6.300595145647329,M=2
264,283,273,train,20,True,5.213233371469704,2.2832506151252216,0.8071339241059725,0.886,6.388957734803068,M=2
265,284,274,train,20,True,5.196298258096321,2.279539045091424,0.8365410462242394,0.9266666666666666,6.507306794795504,M=2
266,285,275,train,20,True,4.773711796925381,2.1848825590693384,0.8565614159084227,0.9266666666666666,6.329037449508022,M=2
267,286,276,train,20,True,4.260742460082024,2.0641565977614253,0.8804797831225217,0.9486666666666667,6.2822504625798805,M=2
268,287,277,train,20,True,4.20204563222233,2.0498891755951907,0.8800189104136831,0.9486666666666667,6.239932238729091,M=2
269,288,278,train,20,True,4.10074987132763,2.0250308321918533,0.8565391195970453,0.9486666666666667,6.251725331259481,M=2
270,289,279,train,20,True,4.743608877012618,2.1779827540668495,0.9208653849225749,0.9073333333333333,6.229327073603262,M=2
271,290,280,train,20,True,5.200072151423107,2.280366670389459,0.8808056921526481,0.9073333333333333,6.3629230189225625,M=2
272,291,281,test,20,True,5.194629337338668,2.2791729502911067,0.8939633028366719,0.9153333333333333,6.366906599984388,M=2
273,292,282,test,20,True,4.998943348703745,2.2358316906027933,0.8785171898179648,0.9153333333333333,6.3413201881549295,M=2
274,293,283,test,20,True,5.145115824135476,2.2682847758020763,0.8832279244164596,0.9153333333333333,6.361682230093702,M=2
275,294,284,test,20,True,5.769741361855942,2.4020285930554497,0.9207619222434168,0.8653333333333333,6.308568443620658,M=2
276,295,285,test,20,True,6.076842294730943,2.465125208733005,0.8969104129606038,0.8653333333333333,6.495594692744884,M=2
277,296,286,test,20,True,5.975509972383116,2.4444856253173417,0.8958541341669863,0.87,6.522374483621725,M=2
278,297,287,test,20,True,6.131640547827082,2.4762149639777,0.9044379586706663,0.87,6.529120691745357,M=2
279,298,288,test,20,True,5.928114086726583,2.4347718757055214,0.9217261992912986,0.884,6.438660750297694,M=2
280,299,289,test,20,True,5.888081011141379,2.426536834903064,0.9671333591251838,0.884,6.408333478419117,M=2
281,300,290,test,20,False,5.161281254732787,2.2718453412881754,0.8886518974394148,0.882,6.299508642661557,M=2
282,301,291,test,20,False,5.06947813502959,2.2515501626722845,0.8976730502730415,0.882,6.3084043725358665,M=2
283,302,292,test,20,False,4.907655610709638,2.2153229134168315,0.9086889042137932,0.8946666666666667,6.349646139337257,M=2
284,303,293,test,20,False,4.510915296235773,2.12389154530917,0.914737472561531,0.8946666666666667,6.25510700477164,M=2
285,304,294,test,20,False,3.9735750140095925,1.9933828066905745,0.8554482243241492,0.8946666666666667,6.1221755214530225,M=2
286,305,295,test,20,False,4.075259361340198,2.0187271636702664,0.9349110344698146,0.8886666666666667,6.14513355390057,M=2
287,306,296,test,20,False,4.944170451976907,2.223549066689761,0.8994073639717634,0.8386666666666667,6.19062004170609,M=2
288,307,297,test,20,False,4.9591970651709065,2.2269254736454265,0.9001943150606501,0.8386666666666667,6.194402087448717,M=2
289,308,298,test,20,False,5.1524517869065205,2.2699012725020706,0.9137667915745841,0.836,6.20680489620254,M=2
290,309,299,test,20,False,4.649697041381782,2.156315617293021,0.8343468381743312,0.8686666666666667,6.251817874892431,M=2
291,310,300,test,20,False,4.10323666167991,2.025644752092506,0.8613121290512423,0.8686666666666667,6.175887946702743,M=2
292,311,301,test,20,False,3.9628547592820977,1.9906920302452857,0.8426731835139918,0.8686666666666667,6.171778940257005,M=2
293,312,302,test,20,False,3.919897843677332,1.9798731887869314,0.8422347553143836,0.8686666666666667,6.0892021601958914,M=2
294,313,303,test,20,False,5.681616542390745,2.383614176495589,1.0681010251017882,0.8186666666666667,6.021584134560719,M=2
295,314,304,test,20,False,5.317255822289368,2.3059175662389513,0.8679110048467037,0.8686666666666667,6.265592943266262,M=2
296,315,305,test,20,False,4.891591112798531,2.2116941725289534,0.9125641539151745,0.8686666666666667,6.1306276607597585,M=2
297,316,306,test,20,False,4.850460812179689,2.2023761740855465,0.9072230467239712,0.8686666666666667,6.11056477966212,M=2
298,317,307,test,20,False,4.621690973564932,2.149811846084427,0.9723603094071893,0.8686666666666667,6.101511782738803,M=2
299,318,308,test,20,False,4.741323230528526,2.1774579744574925,0.9931005219616817,0.8586666666666667,6.0956717313161874,M=2
300,319,309,test,20,False,4.92379990044215,2.218963699667516,0.9691296490086272,0.8586666666666667,6.111426547162732,M=2
301,320,310,test,20,False,5.055437069798591,2.2484299121383775,0.9352963316398523,0.8553333333333333,6.223528876373784,M=2
302,321,311,test,20,False,5.811883361620526,2.4107848020137603,0.8691465852519314,0.8333333333333334,6.352108719618491,M=2
303,322,312,test,20,False,5.839672638853602,2.416541462266601,0.8691372606502472,0.8333333333333334,6.4297382509205105,M=2
304,323,313,test,20,False,6.25313714193801,2.500627349674079,0.9043234741885504,0.824,6.504502835712507,M=2
305,324,314,test,20,False,6.237806476829308,2.4975601047480933,0.8863016004852898,0.822,6.607802797250614,M=2
306,325,315,test,20,False,6.2185766755524,2.493707415787265,0.8244593481705709,0.828,6.671524923378901,M=2
307,326,316,test,20,False,5.652866909814717,2.37757584733163,0.8156446237160828,0.84,6.6086108589484285,M=2
308,327,317,test,20,False,5.852347042213319,2.419162467097512,0.836594701424373,0.8386666666666667,6.59446924109757,M=2
309,328,318,test,20,False,5.770784633725245,2.402245747987754,0.8142360626703932,0.8413333333333334,6.651224184628836,M=2
310,329,319,test,20,False,6.597060396148945,2.5684743323905233,0.7946983970795356,0.8033333333333333,6.590297546633497,M=2
311,330,320,test,20,False,6.653045900779986,2.579349898865989,0.7948927553391126,0.8033333333333333,6.6265921261251535,M=2
312,331,321,test,20,False,7.049213846799354,2.6550355641307997,0.8025617971621384,0.7753333333333333,6.607432721350434,M=2
313,332,322,test,20,False,7.032029895538626,2.651797483884964,0.7969703376821886,0.7753333333333333,6.720295890899625,M=2
314,333,323,test,20,False,5.149699024973282,2.2692948298917184,0.667565884575263,0.8253333333333334,6.779490927335423,M=2
315,334,324,test,20,False,5.03063977018607,2.242908774378947,0.7015089801513376,0.8,6.57241976742169,M=2
316,335,325,test,20,False,5.329206851257276,2.308507494303901,0.686360121048726,0.782,6.558969810092999,M=2
317,336,326,test,20,False,5.658781584465503,2.378819367767444,0.689233057321816,0.7713333333333333,6.596897424290895,M=2
318,337,327,test,20,False,5.895964485251515,2.428160720638466,0.6743485725091682,0.7666666666666667,6.694756843386067,M=2
319,338,328,test,20,False,5.6873185916280455,2.3848099697099654,0.6599942063742211,0.7826666666666666,6.864035652241624,M=2
320,339,329,test,20,False,5.59871655485759,2.366160720419809,0.6746909945869175,0.782,6.820143177776095,M=2
321,340,330,test,20,False,5.425624446328682,2.3292969854290115,0.698688225161608,0.7933333333333333,6.765832032507428,M=2
322,341,331,test,20,False,5.043542991585545,2.2457833803787812,0.694160968035961,0.8026666666666666,6.630633321003252,M=2
323,342,332,test,20,False,5.205727483722429,2.281606338464729,0.7072675411378684,0.8026666666666666,6.547743760977865,M=2
324,343,333,test,20,False,5.251971303188772,2.291717980727291,0.68163823167965,0.7766666666666666,6.556681415481806,M=2
325,344,334,test,20,False,5.576272726712717,2.36141329011097,0.6830314374841111,0.7786666666666666,6.644859314071892,M=2
326,345,335,test,20,False,5.671661882078326,2.3815251168270986,0.6803550962586602,0.7633333333333333,6.630262371122657,M=2
327,346,336,test,20,False,5.436480454242857,2.3316261394663718,0.6722059221233315,0.8013333333333333,6.715081874709581,M=2
328,347,337,test,20,False,5.248999534389601,2.291069517581167,0.6449497204454413,0.8026666666666666,6.741606900859096,M=2
329,348,338,test,20,False,5.163996664095325,2.2724428846717633,0.6294374361227085,0.8026666666666666,6.701568517386642,M=2
330,349,339,test,20,False,4.190860783719353,2.0471591984306823,0.6317706230379089,0.8493333333333334,6.764095322815758,M=2
331,350,340,test,20,False,4.152717233936065,2.0378216884546267,0.6471391395600445,0.8493333333333334,6.6879187764448575,M=2
332,351,341,test,20,False,3.8687169034960727,1.9669054129510328,0.6221461540026318,0.8773333333333333,6.693984741985895,M=2
333,352,342,test,20,False,3.8685286296814168,1.9668575519547462,0.6193885299827981,0.8773333333333333,6.65782520255956,M=2
334,353,343,test,20,False,4.098301659443348,2.0244262543850167,0.6226488567093089,0.8506666666666667,6.633929663482479,M=2
335,354,344,test,20,False,4.127888773875687,2.0317206436603645,0.6923252787393271,0.876,6.771921829049867,M=2
336,355,345,test,20,False,3.8283017646695052,1.9566046521128138,0.7728458085568511,0.894,6.854383063765447,M=2
337,356,346,test,20,False,4.742111275106064,2.1776389221140553,0.7561741990299801,0.8546666666666667,6.8939903417745345,M=2
338,357,347,test,20,False,4.586931826701539,2.141712358534997,0.7347720057206258,0.8593333333333333,6.797766873606399,M=2
339,358,348,test,20,False,5.023658107044455,2.2413518481140917,0.6874925474454785,0.8093333333333333,6.60888664682844,M=2
340,359,349,test,20,False,5.354128658483359,2.3138990164835107,0.6862878718443053,0.794,6.641702119424022,M=2
341,360,350,test,20,False,5.509983015043642,2.347335300940972,0.684136483739915,0.794,6.574368665853834,M=2
342,361,351,test,20,False,5.452838085082543,2.335131277911917,0.6845851768293012,0.796,6.529681988324223,M=2
343,362,352,test,20,False,5.787717166289997,2.40576747968086,0.6922395920990007,0.746,6.523326303109226,M=2
344,363,353,test,20,False,5.5515834119952165,2.3561798343919373,0.7242191175780829,0.776,6.491680687402851,M=2
345,364,354,test,20,False,5.448100026835182,2.334116540971162,0.7269023122158115,0.776,6.317482740875025,M=2
346,365,355,test,20,False,5.446531612755258,2.3337805408296766,0.7375380090153378,0.7793333333333333,6.253340165302315,M=2
347,366,356,test,20,False,5.875092168869784,2.4238589416197023,0.7874350691202779,0.7326666666666667,6.202932411277639,M=2
348,367,357,test,20,False,5.951648330590173,2.439600034962734,0.8160705536834855,0.7326666666666667,6.199491831627635,M=2
349,368,358,test,20,False,5.946733281218011,2.438592479529536,0.8380255572732541,0.7326666666666667,6.1958594652138705,M=2
350,369,359,test,20,False,6.138823829408008,2.4776649953954646,0.8405709953947564,0.7326666666666667,6.1870226168083,M=2
351,370,360,test,20,False,6.19471556641232,2.488918553591563,0.8105574472765245,0.7266666666666667,6.199247430080182,M=2
352,371,361,test,20,False,6.670832739254115,2.5827955279607626,0.8606146481607944,0.7106666666666667,6.275677474337778,M=2
353,372,362,test,20,False,7.145757389444232,2.6731549505115173,0.9344743547636906,0.6613333333333333,6.248550609249955,M=2
354,373,363,test,20,False,7.053180203565074,2.655782408926807,1.0862577456124562,0.688,6.262485820763815,M=2
355,374,364,test,20,False,7.402781754843343,2.720805350414348,1.329936009951956,0.6493333333333333,6.075907087122743,M=2
356,375,365,test,20,False,7.530719205535334,2.744215590207033,1.6683045649463493,0.6493333333333333,6.024871257270624,M=2
357,376,366,test,20,False,6.55112540132135,2.5595166343122973,1.2586004004395592,0.69,5.946597242112303,M=2
358,377,367,test,20,False,6.550935529565781,2.5594795427128894,1.1069381181610312,0.69,6.0005386247787715,M=2
359,378,368,test,20,False,6.679052830199312,2.584386354668998,1.1665222717674777,0.7333333333333333,6.065965145702628,M=2
360,379,369,test,20,False,6.816616998876853,2.61086518205687,1.1700704402677615,0.7213333333333334,6.0384835089873174,M=2
361,380,370,test,20,False,6.8650696421579465,2.6201277911884273,1.1571482177363186,0.7213333333333334,6.118742674184482,M=2
362,381,371,test,20,False,6.741826810287975,2.596502803828252,1.0310763911082197,0.73,6.150345524969012,M=2
363,382,372,test,20,False,6.224231736253129,2.4948410242444568,0.9589562279162672,0.78,6.186850988878717,M=2
364,383,373,test,20,False,6.012873922599017,2.452116213110426,0.9023622102002176,0.7853333333333333,6.186283454611734,M=2
365,384,374,test,20,False,5.757448196504748,2.3994683153783773,0.8825249554355106,0.7853333333333333,6.197454783722236,M=2
366,385,375,test,20,False,5.4823343238879545,2.341438515931596,0.8561829731670378,0.7973333333333333,6.1915806019672965,M=2
367,386,376,test,20,False,5.078029631520332,2.2534483866998887,0.8254279590439999,0.8413333333333334,6.178354338011638,M=2
368,387,377,test,20,False,5.082727497147941,2.2544905183096113,0.8274467165687676,0.8413333333333334,6.180703548929305,M=2
369,388,378,test,20,False,5.6339015873002465,2.3735841226508585,0.8699747385141136,0.804,6.185053984132952,M=2
370,389,379,test,20,False,5.672585380058175,2.381718996871414,0.8657466751524205,0.7913333333333333,6.169493955558308,M=2
371,390,380,test,20,False,5.953610451413995,2.440002141682256,0.9320378128980779,0.7973333333333333,6.240554564047341,M=2
372,391,381,test,20,False,5.671308794444835,2.381450985102325,0.8707830303348357,0.806,6.176524492327233,M=2
373,392,382,test,20,False,5.382303698199238,2.3199792452087236,0.8084413938359163,0.8346666666666667,6.217507363716784,M=2
374,393,383,test,20,False,5.657678256994513,2.378587449936309,0.7952647530861671,0.8346666666666667,6.323458123942205,M=2
375,394,384,test,20,False,5.402989933026626,2.3244332498539566,0.7885484091926844,0.8546666666666667,6.381269149500207,M=2
376,395,385,test,20,False,5.611636465215467,2.3688892893538664,0.7854050411894874,0.8333333333333334,6.3559308080221255,M=2
377,396,386,test,20,False,5.324528539706119,2.3074939955948137,0.759290460072732,0.8426666666666667,6.465563472979162,M=2
378,397,387,test,20,False,5.497842989510204,2.3447479586322713,0.7911158988609625,0.8426666666666667,6.443532819198929,M=2
379,398,388,test,20,False,5.198015618611959,2.2799157042776734,0.7385493081304249,0.8193333333333334,6.40372151104915,M=2
380,399,389,test,20,False,4.680110752570679,2.163356362823906,0.6976903421159669,0.8473333333333334,6.436966745731746,M=2
381,400,390,test,20,False,4.455721839883762,2.110858081417072,0.7045114981400695,0.8473333333333334,6.445187538234701,M=2
